id,map_id,summary_polyline,start_latlng,end_latlng,location_city,date
11880349447,a11880349447,cvasHkmyRQWIASz@ARK\G@ALAFEBEPMLAHILc@dAERe@bAYdAINMLO\M`@{@dBo@`Be@dBCP?|@O~@@h@Fh@~@vF\zARjA`@z@HJBEV@LQDA@GHET[POT]DBLV`@tAFNJf@x@hCx@~CX|@\f@JH^j@f@h@|@nArA~AL@PC^Wf@SJId@Kn@WBDDAVO^_@LGJ@Ln@DHT|@d@jAHZz@rBnAlBf@|@p@|@Xf@DDRFRND@FCLURKd@c@h@[VUt@yA^i@Pc@Pe@b@yANs@fB}F~@yBPm@Zs@^mA\{@JO\aANq@A{AIWSc@Oc@i@kCGOYWKCe@]eAa@USq@WWUS[a@cBKWOO?GCGs@s@_@SUYa@m@]uAWi@EUi@kAi@o@KCI?EFQJa@LO@GAc@cAYy@Ky@IWBUDOh@s@Re@ZUV_@XYh@c@`@Y\_@f@XZF`@PTPLP?LCFQ`@y@lAOh@]d@mArBKFMROLeAn@GEO]e@mBUs@?QJWt@_AXo@n@m@nAyAFW@UI][{@c@q@Uw@Q_@a@c@c@u@O_@oAgBWa@GSsAsBC_@DqAKg@CiBMuBWwBIiBHMFC`@Db@@pBOJ@FJFz@HLD@h@KRML@JLPd@l@bANL`@LRJxAj@F@LAF[NmC^kDTsCD{BAuCIqBM{@@QBIDGFEF?NHZb@`@r@b@dAf@pAl@jBJR@Nb@pAhApEf@hAj@~BVt@l@l@`@ZRHLEHKDSLaAN]JKVg@b@gCHu@ZwANcAPq@LmAV{AJc@HQHMh@k@^g@LIRGTCZ@rAED@D@FPEd@K~BIp@@PLHPDV\pAx@HJBTQp@QlAUhAAHm@`DO`AMl@KJYDy@A}@KEDCT@dCDPRDR\RPRJZ`@t@`@\ZNTl@\VVh@XJNj@`@\\d@ZFL?HKf@c@~CIZEf@GRIb@UhBSz@QbAu@fDq@|DARIZAr@q@bDQNKEM?y@c@YIs@e@,"[('root', [50.476661352440715, 3.2473898492753506])]","[('root', [50.466147093102336, 3.2465161196887493])]",,2024-07-13
11857125375,a11857125375,ctykHhuz@zAjCV^Vf@t@rA|@lA`@bAPRx@|ANPJF@P@PGh@[nBw@~Ck@hA_@fAGf@o@nDGPg@Gy@OMA[Lc@J[@i@GMGQMm@Yo@s@cA}@SIWC[NOPs@pDOb@a@v@QNUWKIKCW@e@FcAFGACBCGWBy@I_@OOAUGoB}@o@WqBmAQO_Ca@q@GSEeAMc@@_@ImACw@Ii@?oAGo@?cAIK@m@G[@g@EKBk@?g@LOC_@BYEeBEaAGMHCFYZYd@}@pAq@lAEFCZUh@Ib@Cd@GBGCm@k@k@y@KIMYCG@OFO@SnAyEHk@R}@Lu@Tm@Le@DWf@gBt@uBPq@Xk@J]Ns@Tu@Fa@j@qCBINSBICUd@_B\{AFQToAF{@Ro@D_@`@_Bl@}C`@eBR_@?m@@OVsAL[F_@Dm@Jw@Rw@l@eD^qCL]Jm@`@qCPYASJa@RwAFSNeAHQHw@VkANmARu@t@kEX{BJSLGHBJJTb@t@f@NF`Al@PNNh@\n@x@~BZl@d@nA`@p@XZFBtAvAhA`ANThAfA`BfB,"[('root', [49.29080377332866, -0.30356395058333874])]","[('root', [49.291417580097914, -0.298761622980237])]",,2024-07-10
11824568372,a11824568372,qsykHbvz@P\V^j@nAXb@JVnAzBf@r@x@~AZj@TVP\DPMf@[xBi@lBCXK\e@j@KZ]l@GPU`C?HGNStAG@w@Yg@ISDqAJe@E_@Mi@_@g@a@g@g@[KUUMEK@MF]d@Sn@If@e@jB[j@IJKDE?WYUGKAm@H[A[Fc@?kAMYG{@[a@U}Ai@WQCIWQMOy@c@]KcAMCE[AKCu@AaAOy@A_@I}@?s@M}BGWGu@AcAIU@SAyBB_@CEG]RSCc@BiAGi@IW@SEG@GDk@v@[XyAxBYl@W|ACb@GPIHKGoA_CUYAINg@ZoAN_APe@T_B\sABa@f@gBx@}BNq@Rk@hB_Hf@}BBEFADG@GEUF[Rq@X{Ap@gCRiAx@mDt@}DJQJEDIDc@C]@UlA}GJe@DEd@eCDg@RkA~@{EDq@JU@i@BUdA{EHw@TgAFk@Nq@Jq@~@eFLgADOFBXb@RR|@r@PLbAd@BBPl@xAnD`B~CZ`@x@r@BTR\LFf@f@PVf@^p@|@LJ|AfBd@d@d@n@H\DV?fAB`@C\@j@FrACd@BdAE~@LhAd@z@`@d@z@x@,"[('root', [49.2905911244452, -0.303160697221756])]","[('root', [49.29061132483184, -0.30306749045848846])]",,2024-07-06
11809641666,a11809641666,ctasHusyRVwAVm@D_@XoA@UX_@L_@XmB^yANgAJeAb@sDXmBJc@JUNOLGTEh@ATC^QRCNITA\K`@EP@n@G^?\GDH?bAKh@_@r@SH]HKTBzABP?RBNz@`AJ@DABGF[Ri@DIJGFDNVRLJPn@v@XV\LPLT\d@b@@NYpAGn@[`BEl@UdAWfBITAHDb@T|@Xj@Xp@HJPB\@PDr@\RLPFJL?BEFMp@GHQr@CRBXPl@l@dAfAfBZd@NNh@z@N^TZPLLNjAt@p@Px@J^LPJP?TDb@b@FJ?NUb@EZQh@gAbFIVMTEN?PD^Rp@R\p@xA@|@FXJJVBFLNbBJ^Dn@Jt@Af@OzAEl@UhAIT_@v@}@~AIVU`@k@bBSx@g@fBO`A?j@F^FjAIl@Qb@WZs@pAEBGESE_A_@w@OEBSDSJg@r@C@[Wa@c@g@y@Uk@We@c@c@i@{@[a@GOIKS[IY]o@EC_AqAM]GUq@_BK][wAKMEAmB^[No@v@YL_@TQBM?MEIMQ]WYU_@m@iA[_@MU]Y]c@QKQWm@oBG[iBqG]sA@GWa@?CHEn@YLI^m@`@c@|@sAIc@k@cBGg@CqBK}A?U|@{BAUEKKKOY,"[('root', [50.47725495882332, 3.247625883668661])]","[('root', [50.477386470884085, 3.247312232851982])]",,2024-07-04
11779632537,a11779632537,aqplHkbiPAH@RCd@Kz@ATI`@EbA[bD[~Da@zCChA]fDCb@?b@Mx@YfE]tCYpDKp@GbAId@K`BKn@Kz@A`@DVRZdArB\hAPRb@v@RRFR\f@BDH@FFZd@,"[('root', [49.40577322617173, 2.8370267897844315])]","[('root', [49.40593524836004, 2.824422838166356])]",,2024-07-01
11779601402,a11779601402,abqlHmkePNAHF\v@l@fA`@p@DDD?Ve@f@a@t@mAN_@~@cBDk@Ne@v@iGRq@Fy@h@qDb@oDDEXEj@YRCFMFQHIREJGb@KFYHMTOFAVVLBREVM`C]tAWdBUBE@SSyAQcC?g@Z@dBSp@MR?DCBIg@cGOuA]sF@KFGf@ODEJW\W?IEQ]w@E[a@aAKc@Wo@}@sCWo@ASYo@e@yAIc@a@eACQS]M_@MY[sAw@sB[wAWg@m@iBS[YaAUi@cAkDGOa@{AYy@@QRSDOEaBEGYEM@_@LG?ECKOG?UIo@iA?m@JoB?cALiCAQ,"[('root', [49.4086258392781, 2.8176753222942352])]","[('root', [49.40611219033599, 2.840618770569563])]",,2024-07-01
11684273882,a11684273882,ebqlHokePF@LRLb@JJ@LJNDBFP\X`@f@FBHCJ_@LUPSR]zAqCh@{@Ja@LyARwAl@{FLi@Bc@H_@XoBLsACIIGKCKBK@y@JMAo@HW?c@Hy@BWAODMESAeA?GFStAK\Kp@g@tAa@`BWv@Ox@A`@@HDFj@ZX^NJx@JVLJJ@HQ`@W~@[r@QXSl@,"[('root', [49.40853145904839, 2.8171503636986017])]","[('root', [49.408687027171254, 2.8178452234715223])]",,2024-06-18
11601642103,a11601642103,ebqlHwkePz@mAPm@`@q@d@k@`EnBGXo@z@Y|@sBbDUn@{CvFm@r@i@g@i@M}@gA}@yA}AoAa@uAKA{@~@wD|Eu@`BYLs@`A_A|BWd@[N]p@GC]aCQi@KEFhAd@dDi@z@q@bBSBIi@i@Q{A_Cu@qB{B_EQ}@g@s@e@sBmAyB{@eCg@y@Mm@wAaCe@aBu@kAwAqFmAyCOs@yBiDq@aBKo@@k@KaA]u@m@wEmAsCg@iBa@k@gAkD?W][]gByAmCqB_GhA}@lAmAlDiEr@SXuAj@qAnAiIVkAPMn@D@PYlCmAvHrBbA^BTITa@d@uCfATJZ@tAGdAMd@@`@b@f@bAb@v@GVoClCeR|@yEfBaNAYoAwDwAqAiB_@iAd@c@r@c@pAKfDq@|@W`A[HIVUbCiAvGUbCOTc@Q]DgCtCK@UsA}@eNUeEW{IQgCY_AaAqRj@Il@p@Ra@r@W`BqAhEsBrCsBzAu@xCaCnDgB|AoAd@Mh@e@pAm@pFcDtIuFDIGOcHmG{Bq@?[\_Bz@{FLWdCn@dA|@hGrGt@bAn@f@dBrB^TxB`C`CjC\n@tB`Bt@`AfA|@~BzClEtEHf@Cr@Yp@}CpE{BjCaEjF}NhSQx@CxFCVKPAfAa@vAqA`CoA`Ea@?uBcEWX{A~BsBlC_A`AwB~CkBhJSP[@IR_C`@WIKaAdA}AAm@F]wA}CUCe@vBU@[WjAeKfB{JVwCfAiHc@}Ay@cBaAy@{Ae@kAHq@p@q@jCEhBk@dAYrA_@P_BlLc@dCOV]ScAmBI{@uEqLUiHYsE_@{BMkE[qDRq@T[ZG~Av@dDjCfFtD~A|@VI~AiEfAy@bBWtAPdA`@r@v@NBdJsSJcCEmCDkHDu@tC}ClCeAvAqArBsAl@KvBFt@X|@rAzCnCfC|CbBpA~BbDbBrArCfDRj@?^[tAeJtMyJnM]HeAjCCPN\WLGRPdCtWdEJnAVGlAf@xAR~FfRlCpHVdAARNNl@|AdG|QAb@sAp@O`@bBfTNfDg@DuCb@UuAg@iG?k@]sClAnPeEn@g@uGa@{Ck@mHMGoCnAWXbArMOp@TbCO^QBoIsKgBcE_@m@OAOZM|Bs@xGc@vAWbE_@lA}El@yFfAONWpDh@TNd@hEdB}@pBwE~Ir@dATKbAaCh@[nDcInErB^\,"[('root', [49.40858367830515, 2.817223621532321])]","[('root', [49.40694325603545, 2.818353585898876])]",,2024-06-08
11558532389,a11558532389,qbqlHmkePLWRQd@eALSf@kABKAKQQe@YwAs@c@O_@S]KEFMZYZOX_@rAQTWd@gA`Ce@x@Up@SNG@MGMSMo@Pm@`@w@Tm@RSJOVo@X_@Xq@X_@z@qAHO?Ec@Ga@YQUm@UmB}@_@]IEWKo@MmAq@UIg@[k@OIGWKEEEMDORYHEn@H^AH@JAP@TAXDj@Gd@ILBHLNFRARK^AL?FDNBNCf@U^Gf@M|@IDGBQAGi@{AMu@Um@CYOg@Ic@Wu@Kk@a@o@YkA?KDQ\g@|@eAZi@XWR[Ra@TYDG?Ic@cAKa@O[Ig@CK_AmBMQKWW][_AAIDMV[JSh@o@b@o@L]?OGOIMECW?c@Mq@[QCOKKAUDU?OEGGI@QIIIMAUFMEQOK@SCW@UAc@Si@I_@UMMMAEEAQBEBGFCFKBYj@kARWPI\c@FABICUg@oAMs@f@_Ad@o@BMg@_BMOGc@OWQm@OUOm@QSO?SNa@p@WLGLG`@QZMJGTYf@CJIDIJIBMXMd@_@d@SZIHGLMNGTORSLKTQXAHEBELAHNt@CFOAYB_@JO?c@Ry@N]LQVc@EOUIAM@UWQE_@BQJq@PKJGTj@nA~@jALJDL?HEPIHCREFEPE@GTONEPMLENGBCFKx@KNIZC@OVEBELS@KPIHCGG`AGNGDQp@Fp@Tl@BR\d@L\AHFF@CF?TILM\O`@Kb@_@CDX]t@e@t@q@PMt@o@p@aABOO_@YWEKCg@GSAWGc@s@}AEOBYBELGFGb@g@Xa@RS\m@`AqATc@DEDAD@DEBMFEVIRM`@KpAQFBXVV^TNRZTdAC^EH_@VOZg@\SJo@j@CFGj@Sb@u@|@EV@Jd@j@N\\b@`@`AJHT^VVLTH\JHH@HIfAkCJIFBR`@BJCPMV?LDb@CVK\ORM]Eg@?SFUT]Lk@F?@@HVF@DGFAX^HXAHa@xAUj@S^Gh@BDHD\VP^RTJ\Zn@f@vA`@l@d@fARZ^~@PVJPPt@Xr@\j@j@tAXh@d@rA`@r@Pb@FFJBDANHF?n@GFDFA^Gn@Ef@ORBHHBJCh@Qx@Gl@{@fC[lAMx@@RDPl@^PT`@Vb@P\DVLERM^W`Au@hBGNAL,"[('root', [49.408862460404634, 2.8172146528959274])]","[('root', [49.40861385315657, 2.817890988662839])]",,2024-06-02
11533808019,a11533808019,abqlHekePLJLRVr@HFt@t@`@l@HITk@^o@HOd@g@Vq@TYNc@Xe@@MISA@BKLIBKHs@JQFk@No@hAwJJa@BSHYHm@@e@K]IMG@e@LSBk@Pg@@ODUCECU@[CYNm@HuAIUDKNELKv@c@lAI`@c@hAOn@}@fC?HBDb@Bf@^d@VP@TLl@VPb@@JERi@fA_@`AYf@MZ,"[('root', [49.408564483746886, 2.8171559795737267])]","[('root', [49.408525340259075, 2.8174324985593557])]",,2024-05-30
11509906477,a11509906477,ybqlHkkePLELPFDJ@PRpA~BD\AJKZIDQ\IHAHORQN[|@S\CP[b@EBMPSd@KD_@s@c@e@gCgDSSeA}AGCYs@OI_@s@KKGQm@y@Wg@GQEEq@oASg@CC}@yBSq@SUs@kBw@eBAIEC[q@E_@H_AAKKGOEUOOQEAa@u@]a@]q@]c@MYe@m@[o@GGOW_AsBSm@Ic@Ka@O[OcAY}@GWMYU}@M]a@w@WYIYOOKg@DKNELIVUNSp@g@^_@Xk@HYFGVGZSF?FDd@nAVZDPl@fA~@xAN^JFH`@DFNHZ\`@FNLf@TL@XRb@HPMLEHWZ[FAFFRZZr@\n@Rn@T\Zr@p@fAL^VZH`@Xj@H\JRp@~Av@nAPx@Tb@Z|@FFP@ZNTCd@BF?V]RKNDTAXGn@BBFDTO`AU`ASh@Qx@Wt@MXG\_@dAAJBNH?XHV`@VZ^R`@Nn@JTL[z@Ud@U`Ae@|@KV,"[('root', [49.40863422118127, 2.817399725317955])]","[('root', [49.408571692183614, 2.81801026314497])]",,2024-05-27
11502961232,a11502961232,kbqlHkjePN]H?dBxCJLD?l@i@r@aALSXUtAgC^Kh@^TH`@TxB`A^F`@RLDVBr@ADOIu@AgDBQ@AHDBG?]Be@@uDDs@?m@CgA@uBIy@Cu@Bo@Fa@?WFc@DOJK\QJ@ZGPAh@MN?n@M`@EP@h@Oh@KJ?l@Ob@GHIRGdAM\MWaBOs@Eq@Oo@AYOsACs@CqCK}AEgBOgB?AFAJMl@S^SBMGc@k@}BYeAMWOcA[mAWq@c@}@Sg@IWCQIWKUa@a@MSISMu@[y@SwASm@a@{Ag@aBc@oAWgA[kAyAcE_@yAq@eBKOQAM?OPKMWEOYCQ?QZcA@QG?SWk@iACI?k@Di@AODy@FY?y@HsEAQDe@ByBDs@@g@D[?kCNgC?QEYDgAAaACY@{@IS]QCOI@UT}@rBCJONKNWd@GRi@v@[j@q@t@Q\QP_@f@g@f@y@dAcA|@]d@aAdAu@|@a@h@GNOLm@v@S`@iApAc@`A{@z@iC~C[h@YZO\UVuCtEYZgAvAy@v@W\m@f@M^o@`AYZi@~@YRYZe@z@[\Wf@w@fAGPILILk@f@w@~@MXUPC?OQaAgBIIS@GFa@bBEDG?SIC?ACAwAJaARaBJgAF]PwA`@kBR{APy@Dk@t@gFJcAHQD[FaALo@?MOu@c@uAe@w@}@eA{@_@s@OWJSB_@b@M`@K`@K|@AvAEPUf@[f@G^IXE^EDKAEBKNYpAKVCVGHu@rEMdAa@`BQ|AI`@CFWvAEn@SfACVQ`AEb@SnA?HJHt@Xn@`@H@JGRAJET]Nu@PsAFODAD?ZXVHD?JHBh@AvABJBJZZ^JZIZ[LQPs@Fm@HKXTVJBP?^eAbGAn@B\Ij@APNVJb@Zn@JZdApB`@d@b@dANTHXVj@\fAPb@Hd@@d@HXX`@b@hAZl@Xx@Rp@PfARr@p@|Cn@zAj@hAh@z@`@t@^b@DLnAdBXj@NNJFNPj@Zb@Db@NP@XP`Bp@x@b@d@Jl@Tf@VFJPH^P\b@ZLRBNLl@VNL~@\RD^Rf@LnAj@~@h@v@PTLBNAJe@j@Ml@S\y@|B,"[('root', [49.40859692171216, 2.817421518266201])]","[('root', [49.40863665193319, 2.8178610652685165])]",,2024-05-26
11477144699,a11477144699,}bqlHekePHSHGHa@V_@x@eBNSLY@IEQOU[IK@GCSOUEQKSUWCGBk@G]W[Q[Uc@QUSMAUMs@Gc@i@WMQOQGS@SSk@[]IUSQK]Aa@ESKYIYSe@EKMa@KSKQCQMS]MEMKEGYEECWe@}@mAOa@W]Ue@AAC@CAGGa@aAOMW][iAMMMYo@eB_@}ACe@So@WqAOYm@_BS]EQIKKWKICUEAMwAE]Ye@ASQY_@_AME?EQUIUWQKWG]UYKSOg@GIK]IMi@kAEWOQ@e@La@@gADSFm@Nu@NoA@e@GUKIGJA^Kx@Mf@El@CHCFKJIFG@QE[Co@S][U]AIBOP_@Fi@By@Ak@EYECcAa@EBCFA\KdASr@KTIHMBg@D]IECIOMISG[QIQf@iDPw@B]P_AXsBHc@B[HWRgBDGDy@v@_F`@yCJID?HFFCD[@UDQx@uA@UC_@@[HcAHYTg@Xk@RW\Q`AGt@RTLd@b@l@`@RVj@jATfAFLBRKh@Gl@IXGj@_@rBCb@GVAPOr@Gn@YrAQpAOr@MpAYnBUnACROn@EZ?RUlAGn@@NHLZRHV?HAPo@nCIpASx@@h@ENMJAH@PHb@Xd@Rd@^b@N\d@n@Rv@N^JLL\j@x@\rANLHv@Pz@BFDCJB@\`AxBHl@Td@^lAH^N|@JVFVDZHXBZPn@\f@|@bBBDNEBHBZLVp@|@Td@f@r@R^X\\l@NJV^VN\HRXPBXEF?DBRTh@?j@\XTh@VNDJCRDZHTL^Xv@^RLJ?LDHJXPRd@BBd@FRHNLNF\HNADBf@^f@Nd@VPD\RRJF@BDjA`@HP?HCPQTi@|@}@|B,"[('root', [49.40861075185239, 2.817218340933323])]","[('root', [49.40859256312251, 2.817953685298562])]",,2024-05-23
11464889623,a11464889623,kbqlHykePVr@h@r@^p@DC@GF@Xh@DDD@Zq@\_@FKDCPc@^i@DMNQJA^u@Za@HGZGRBTP`Ah@LBVNZJv@`@PFx@p@FEF@NTHFHER@@GESGgA@aDEy@@{BAc@ESBa@A_@Di@OcBEaEQcAEy@?{@BQPg@BSG[Cg@SgBQyCiAqNy@mFu@uDuAyFi@oBG?KTG`BMx@SrBA\WpBIzA]~BCh@SzB?`@MhAAPLLJDDVKDIGOCMPCv@EHGf@YhE]tCQdCE~AIv@IR@HFJR@b@L\G`@Bd@GJ?JLF@`@BJEDBTEBF?H?`AKp@ELBRGh@Op@?XKt@Ar@Mr@QlA?p@EREN@\AHCFGDQAECKDS?EAISCAMAGBOVWLe@hAk@t@e@dA,"[('root', [49.40856163389981, 2.817174084484577])]","[('root', [49.40867939963937, 2.8178345784544945])]",,2024-05-21
11452464820,a11452464820,s}plHmeePILM`@OTGB}@hBUZIXUVa@~@EPKRIEEWU]_AWWQe@k@[UU_@SQk@aAk@{@OIKWG@OPYh@s@|@]j@i@`@GNUHw@|Ae@r@URa@r@iA~B]z@]PUd@KFUx@i@j@K@SZSv@IJSe@UNKGqAmCQY[{@Y_@Yo@QUe@aAWs@qAoC[eA]o@Uu@Sa@Uo@o@iA_@sAGGo@_Ba@k@MWK{@Qg@QSWGKSYaBQ[mA_EOWMGU{@[o@CWGMaA}AWYc@y@c@sBAS@c@CUq@_CCSIQG_@Yc@C]Ke@wAoDa@s@a@uAGKG[[{@ESAc@KSc@uAYo@Ie@[c@Oi@m@iAc@wAg@kAI]DITO~@}@nFqGZ@FC@Or@eBHe@HYAQGOU{BS{@AQOqAFi@IaA@ODI@]YkDMgFGc@I}AKWAwAYsDEuAQsCMg@Q{CE[?QWeCEoA?cBSsB@[TERBXb@BP?RFc@`@_@z@[j@a@x@c@^[t@U`@]~A{@HAHKdAm@b@SJM`@KTM\a@~@g@ZYVGp@i@b@Q`@[JENU^KbDkCr@Oh@c@j@QX]l@_@LQd@IfAk@`Au@LW~As@VQ\_@j@_@REpAgA~AaAb@MdAg@V?l@Hr@CZN`@FX^ZXPZl@j@X`@`B|A^f@p@j@LTt@r@h@t@\\b@XFLh@d@LTnAtAL\n@b@x@bAdA`A`@|@@j@FZJJRFBPIzB@d@Er@Hl@IpAG~BIn@C`CE~@CzAGx@GdDK`CKb@ClBBf@Nb@hAfBP@LMF?JFNZVQ@JAn@IXATn@jBF`AZr@b@dBf@vAt@lCr@dBjApDDDZjADh@`@dAPp@h@pAPr@Xt@`BfFVj@nAfE@PENIJOFQPqBdA_CbAQL}CtAmA`@kCrA?PVfBC|@H~@@bAPhDXjDCTSd@MNMD[Vw@RKHaA^CDGtAiAbJOvAGXILGZE^IXWhBe@hA[\O`@c@p@[t@qArBe@`A_@d@Qd@SXc@x@i@z@Yl@IFOc@q@aA[]wBsC_B}BF[b@s@fAkCP[To@pAqCVu@P[JJd@HrBfA|Al@XT^JjAh@p@TPLBFeA`B_@r@GTiAjBAHIF,"[('root', [49.40859298221767, 2.8172114677727222])]","[('root', [49.40834538079798, 2.81776056624949])]",,2024-05-20
11430015789,a11430015789,sbqlHykePHOVS\w@Ze@b@y@HGHS?GAGKOyAc@{@m@g@MOGSSG?E?EF_@v@o@x@a@bAQ\Of@e@`AYt@y@~AEJOTA?KI_@k@GBKGY_@c@w@S}@qBgEo@gBYm@GQKOIUSkAOg@KKC]@g@HSx@mAFELAJ@BDH@P?ZBPAPDNNXAPHTEJBTMNCj@?RGZAJBnA@ZKv@GT@VIp@Ch@M`@@ZIXF\@HANYHE\BVELBR?PBDALDf@K`@@pAGLIPCnA?VCBBHN@JQjAGfCMx@Gx@Or@Mv@ChAe@bDWj@CNY~@g@z@]`@e@bA_ApAMA[c@]w@AMEOSe@[i@QOIB,"[('root', [49.40858996473253, 2.8172075282782316])]","[('root', [49.40857873298228, 2.8180985245853662])]",,2024-05-17
11422713531,a11422713531,ceqlHwveP]ME?m@tA[^IRKNUp@MNk@tAm@bASl@_@t@AFQRC?a@q@IGGMKc@_@]OKY}@g@kAGk@MMQa@MSg@yAg@y@Us@SSEUQ_@Qm@O[Y_@Mg@JYBYIWi@q@MKOGOOCGCSI[WQ[]EKa@g@S]KU]Ym@_AMCEc@I_@EISGUa@Ig@O[SaAIo@GYQa@Mc@Iy@IWCU_@{@e@m@EOGe@Qa@CMSOMm@Gw@CK{@uBOGGMKUAGBOG?[g@Qw@GSU[Uk@KGMWI]QSYq@S]CO@YJUAo@@MV}@XeCTy@Dg@TYJSNk@Fc@Bg@Lm@ZmCLk@LqAZwATsBhAaIX{ANuANm@HeAp@oE?kBGaA]kCA]EIGAKGE[_@k@j@{@FWR]DCXg@^{@Pg@PYLYNSRk@Nq@h@kAPg@PYVm@x@yAb@kAT_@L_@Va@n@sARQb@{@BMTWRc@t@eBVs@Xg@\{@HSDENg@|@mBZ}@FYVi@HMFJD?XMLA`@D`@@PHLLHTNL^`@Zj@RXVRLRTJ^`@LRJDPBXd@`@`@TJPVDE@?b@n@x@|@RN@JnA`AjA`BXP\`@b@TJRVNV`@JTJFV@DBZp@FZClfAEl@IFDt@G\GRKv@Ch@Kb@EnA?d@Cb@ENQpAA~ASz@OfB?NHN?TAN_@p@K\Gv@D`@UtAMj@@VCVS|@Ed@KfA?d@Ir@?RSfB@PBHLPAJEFIBEFa@nCKlBk@zFe@dG@f@SZIb@eBbFIZs@xBEPFRJL,"[('root', [49.40856808796525, 2.817187746986747])]","[('root', [49.40837647765875, 2.818347467109561])]",,2024-05-16
11419547080,a11419547080,_cqlHckePN?JIJAFFTj@DVLPHPd@b@JRGIR`@D@b@CDI@YPST@DCFKDYDKVQDQ@WHMNGDGJg@FEVo@NsABEBOBE@ULq@DOH}@~@qHCg@Z}B?OAMIKE@MEUDYA_@BOES?a@Je@Bq@@g@Cm@@UCOFYTOVSl@MTK^g@rA[jAEDIRSl@Y|@AV@PDHJHFAFBl@`@nBx@DDMf@Al@]jA[t@AJFP\r@Vn@D@@HX\Tb@FDPIXWPSnCyETi@Ja@JiAdAiI@u@h@uE@c@MCUAUBKCi@Dc@A[NEAOD{@D{@AYGi@B[CSBGD_@~Aa@lAyBbH?HDL\Z\FPAh@RpBdA@FGRc@r@O`@[b@Md@a@z@,"[('root', [49.408533638343215, 2.817100239917636])]","[('root', [49.408598095178604, 2.817941280081868])]",,2024-05-15
11414746751,a11414746751,kbqlHkjePDKF@BHNJZ\j@dABDLEF@HNFDJGZKNOVYN]V]f@eARWXi@JWBSN]HsALy@DIbA{IJo@RwBLs@DC@@DAJKFGDMPOHEPAl@[r@YLo@BELI@IAUSyAm@{I[oDAa@MoAE}@@ODSCS?e@QcAEY[wAEg@Oa@G[CUe@kAe@gBc@mA_@sAISKIG@GT?f@Gd@A\EZ[lAKlBIn@Kf@ATKbAKjB@fAAXGf@c@fC?NRZ?JUXCJW`BIz@?`@OlAAVIb@Ir@@f@ElAO~@Cf@OtAOv@DTAR[p@cAhDg@nAa@vAYrABNBDXRj@ZXT`@N\DNNTLJLBHALi@x@_@hAq@xA,"[('root', [49.40855442546308, 2.817149357870221])]","[('root', [49.40867864526808, 2.8178154677152634])]",,2024-05-15
11381935390,a11381935390,i}plH{eePQRYr@OVKFCHGBMRGVUd@QPY|@a@n@KDSZWYKSKAIICK[OW[_@UWY]UO_@KIMQM]]]Wg@KOOKGB_@v@SDMNUNWXOH_@l@IDSTCHUb@OJI@GHYz@WZKHYDSp@{@dAEJKj@KXKEIDGHCh@c@l@EPWf@W|@S\[b@Wh@ICIc@G?KJMCKMy@yBmAaCYe@qCaG]_AY_AgBgEgAcCW{@_AoBkAmBcBeG_@gAcCmFq@iAIIc@}@YeAKk@Bo@IaAHs@S[a@iAw@_BMc@M]Gc@_@q@O_@I[k@sAEUDIXOVUNGL?HCLSt@w@LURSTg@d@k@PMHKJST{@d@Wr@m@HMGe@Nk@x@gAh@e@PSJa@N[f@k@LUV[Re@^o@dCyCRc@VWHQz@gAr@u@x@gAn@cAPUJS`@k@RO^_@v@sA`CgDb@g@Xc@BIJQZYf@w@HGR]`@g@^o@l@y@LIp@{@Tk@RWHQ?QSo@Em@FmALs@Pg@R]n@u@DA^Ax@FTHRPx@bBL~@@n@BFBDj@@~AXjBVb@Jr@HfCd@dC\h@B`APrBVt@NHEJSLMVER@JBDDBNJnABPf@xADX?b@FXNZXr@b@vAH^Zt@\nA`DbJT~@p@nBt@hCd@jA\fAdChH|@rCzBzGLh@PfA`@lL@hANtCBrB`@nJ@fBRpC?dABt@?fADl@Cf@Dl@Ap@Fz@ApBRlBJ|AEZKToA~AG?MQSGE?QHEAKISGa@UYUwAs@{DgBUOi@QyBeAWQo@Uy@c@WHURQAIIIWGk@CEgCkAcA]eD_BM@S^_@XKLeAzB[b@k@~@,"[('root', [49.4085396733135, 2.817200990393758])]","[('root', [49.408869752660394, 2.816913239657879])]",,2024-05-11
